host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
31967085,3,Long Island City,40.75428,-73.93323,1,64,4,23,2.21,1,8
53316033,2,East Harlem,40.79659,-73.93501,1,69,3,0,,1,0
50540315,2,Battery Park City,40.71775,-74.01509,1,150,3,0,,1,0
40874834,3,Jackson Heights,40.75548,-73.86632,1,75,1,102,2.21,3,362
62716661,3,Astoria,40.7566,-73.91974,1,69,1,0,,1,0
4350342,1,Williamsburg,40.7116,-73.95137,0,225,2,21,1.6,1,88
273424772,1,Prospect-Lefferts Gardens,40.65784,-73.94484,0,200,5,0,,1,156
28110419,1,Boerum Hill,40.68734,-73.98633,0,150,13,0,,1,0
203307016,1,Bedford-Stuyvesant,40.68031,-73.9186,1,44,2,31,2.7,2,77
83717038,1,Greenpoint,40.73731,-73.95493,1,45,2,85,2.73,3,171
129927411,2,Little Italy,40.71886,-73.99746,1,110,1,166,6.37,2,71
156850005,3,Jackson Heights,40.756,-73.87756,1,77,1,1,0.73,2,355
126141244,1,Bushwick,40.70393,-73.91427,0,120,2,1,0.05,1,0
37186427,2,Kips Bay,40.7449,-73.97959,1,120,1,1,0.02,1,0
16098958,2,Financial District,40.70555,-74.00812,0,155,30,1,0.03,96,335
135619,2,West Village,40.73442,-74.00303,0,115,29,26,0.25,1,12
10471097,2,Gramercy,40.73577,-73.98455,0,350,1,0,,1,0
18327839,1,Prospect-Lefferts Gardens,40.6609,-73.96185,0,115,2,5,0.22,1,0
14163805,1,Prospect-Lefferts Gardens,40.66001,-73.94664,0,399,3,129,3.2,1,237
11824700,2,Lower East Side,40.71549,-73.9834,0,220,2,3,0.07,2,0
22131245,2,Midtown,40.75195,-73.97191,1,260,2,1,0.03,1,177
125653581,0,Norwood,40.8774,-73.87537,1,29,2,1,0.04,1,0
7614595,3,Astoria,40.7672,-73.92799,1,38,30,7,0.19,1,137
69860334,1,Bedford-Stuyvesant,40.69307,-73.95254,1,40,3,1,0.04,1,0
2431679,2,Chelsea,40.75117,-73.99305,1,155,2,7,0.36,1,0
9793059,2,Lower East Side,40.71586,-73.98908,0,200,4,16,1.46,1,56
20435679,1,Windsor Terrace,40.65527,-73.97853,0,138,5,1,0.1,1,0
76104209,2,Upper West Side,40.79446,-73.96655,0,200,30,0,,33,364
41261306,1,Clinton Hill,40.69218,-73.96127,1,90,2,32,1.24,1,20
4201991,1,Williamsburg,40.7074,-73.941,1,43,1,36,1.97,1,0
2946771,2,East Harlem,40.8136,-73.93606,0,150,2,39,1.48,1,0
22541573,2,Chelsea,40.74472,-73.99266,0,280,30,3,0.1,87,364
4852748,2,Morningside Heights,40.81304,-73.96131,0,195,2,1,1.0,6,358
218282660,2,Nolita,40.72162,-73.99549,0,399,5,29,3.16,1,76
204495302,1,Bedford-Stuyvesant,40.68049,-73.91918,0,150,2,17,2.34,1,0
49577355,2,West Village,40.74029,-74.00578,0,225,2,185,4.24,1,250
152885643,2,Upper East Side,40.77585,-73.95101,0,128,4,12,0.6,1,0
4393358,1,Williamsburg,40.71674,-73.95262,1,80,10,5,0.07,1,0
43148410,1,East New York,40.66739,-73.88739,1,40,1,7,0.33,3,364
3309783,2,Harlem,40.80545,-73.95489,1,125,6,3,0.12,1,0
83934468,2,Upper East Side,40.78149,-73.95168,0,400,14,0,,1,25
256479489,1,Bath Beach,40.60456,-74.00117,1,49,2,1,0.42,2,316
156158778,1,Prospect Heights,40.67829,-73.96899,0,2103,1,0,,12,20
64024615,2,Midtown,40.75871,-73.96948,0,235,2,4,4.0,1,171
82469513,3,Rockaway Beach,40.58633,-73.80603,1,85,1,0,,1,0
90687626,1,Bedford-Stuyvesant,40.67795,-73.92145,0,120,7,1,1.0,1,68
207381757,0,Norwood,40.87633,-73.88328,1,45,1,18,1.93,1,153
16098958,2,Midtown,40.75295,-73.98889,0,160,30,4,0.12,96,365
60535711,2,Midtown,40.7604,-73.9741,0,1100,2,20,0.53,2,268
75793151,1,Bensonhurst,40.61448,-74.00486,0,121,2,24,0.64,1,14
209556739,2,Midtown,40.74478,-73.98442,0,349,4,32,3.04,1,255
94864882,1,Williamsburg,40.70661,-73.93584,1,60,1,1,0.03,1,0
64578817,2,Harlem,40.8097,-73.94256,0,125,5,15,0.38,1,0
12293403,2,Harlem,40.81113,-73.94113,0,150,2,21,0.89,2,157
133130315,2,Hell's Kitchen,40.76398,-73.986,1,99,3,12,0.57,6,179
21854022,2,Harlem,40.8225,-73.94493,0,200,1,78,3.0,1,84
7519175,1,Bushwick,40.7066,-73.92115,1,75,3,0,,1,0
10994839,2,Lower East Side,40.71994,-73.98184,1,150,2,32,1.58,1,76
4077292,1,Bushwick,40.69698,-73.90774,1,65,3,0,,2,364
2797280,1,Bedford-Stuyvesant,40.69061,-73.95345,0,200,1,26,2.39,1,69
65809485,3,Flushing,40.74821,-73.82948,1,40,7,19,0.52,12,251
113805886,2,Upper East Side,40.77712,-73.95176,0,250,31,0,,33,345
7963207,2,West Village,40.73659,-74.00495,0,325,3,8,0.83,1,83
9038714,1,Carroll Gardens,40.67578,-73.99814,0,199,2,6,1.4,1,73
8686752,2,Harlem,40.81857,-73.9402,0,100,2,18,1.45,1,0
2587680,1,Park Slope,40.67156,-73.98366,0,100,4,7,0.46,1,37
5124437,2,Hell's Kitchen,40.76172,-73.99917,0,189,3,4,0.09,1,0
974868,2,Chelsea,40.74635,-73.99604,0,360,3,28,0.5,1,128
46365876,2,East Village,40.73113,-73.98295,0,125,2,2,0.06,1,0
63474828,1,Sunset Park,40.66135,-73.98841,0,185,30,2,0.07,1,337
23732730,0,City Island,40.84295,-73.78433,0,600,1,0,,4,44
45600001,3,Flushing,40.74651,-73.83195,1,50,1,71,1.57,3,83
63098538,1,Kensington,40.64187,-73.97376,0,175,7,0,,1,0
6913402,1,Bedford-Stuyvesant,40.68435,-73.92027,1,59,1,0,,1,55
34161028,1,Downtown Brooklyn,40.69858,-73.98595,1,100,75,6,0.17,3,0
273656890,2,East Harlem,40.79266,-73.9474,1,50,1,0,,1,81
21785798,2,Harlem,40.81493,-73.93953,0,175,5,1,0.11,1,89
36082598,1,Bedford-Stuyvesant,40.68316,-73.95033,0,150,2,51,2.65,2,231
23436595,1,Greenpoint,40.73002,-73.95636,1,61,1,5,3.06,2,138
193558362,2,East Village,40.72421,-73.97963,1,124,2,11,0.94,1,3
389297,1,Boerum Hill,40.68872,-73.98938,0,126,5,0,,1,0
16877292,2,East Harlem,40.79207,-73.94196,1,80,1,16,1.15,2,345
22280299,1,Williamsburg,40.70407,-73.93562,1,100,1,0,,1,0
75853911,2,Harlem,40.80299,-73.95713,0,100,1,3,0.09,1,0
3502638,2,Upper East Side,40.78002,-73.95211,1,250,1,60,0.93,1,148
41543076,2,Midtown,40.74321,-73.98474,0,175,7,1,0.03,1,0
28396398,2,East Village,40.72919,-73.98104,0,99,30,0,,1,0
16098958,2,Financial District,40.70563,-74.00658,0,170,30,3,0.1,96,312
675317,1,Greenpoint,40.73712,-73.95521,1,45,17,0,,1,0
6387355,1,Bushwick,40.69814,-73.92996,0,99,30,13,0.25,2,280
2590219,2,Upper East Side,40.76413,-73.96227,0,175,2,0,,1,0
84155085,1,Bay Ridge,40.63145,-74.02375,1,50,2,1,0.09,1,0
107434423,2,West Village,40.73035,-74.00324,0,334,30,0,,232,280
159091490,1,Gowanus,40.67726,-73.9837,1,129,1,28,1.44,17,362
2886359,1,Bedford-Stuyvesant,40.67864,-73.91546,0,100,1,5,0.63,2,0
143031643,2,East Harlem,40.81275,-73.93461,0,300,2,1,0.16,1,0
1490702,2,Chelsea,40.74121,-74.00122,0,145,6,2,0.04,1,0
1109658,4,Emerson Hill,40.60742,-74.14388,1,80,2,2,0.05,1,158
5879951,1,Williamsburg,40.70617,-73.93674,1,68,5,5,0.11,1,0
4291007,1,Clinton Hill,40.69344,-73.96153,1,95,30,46,0.9,11,317
173794097,3,Jackson Heights,40.75304,-73.87661,1,40,2,2,2.0,1,3
36656552,2,Lower East Side,40.71947,-73.99327,1,150,1,2,0.04,3,0
42174219,2,Theater District,40.76113,-73.98557,1,180,2,1,0.77,1,31
131792379,3,Astoria,40.76834,-73.92093,1,55,1,0,,1,0
31068253,2,West Village,40.73342,-74.00615,0,200,4,10,0.25,1,0
6933112,2,Financial District,40.70874,-74.01342,1,102,1,0,,2,0
125231390,1,Canarsie,40.64076,-73.88298,0,90,3,44,1.82,1,126
57973441,1,Williamsburg,40.70932,-73.94792,1,90,1,1,0.13,1,32
105375380,0,Woodlawn,40.89785,-73.86977,2,70,2,2,0.11,2,0
201112506,2,Hell's Kitchen,40.76662,-73.98864,0,200,35,0,,1,58
241523602,1,Crown Heights,40.66854,-73.95857,0,100,2,9,4.5,1,0
26045887,2,Murray Hill,40.74844,-73.97344,1,120,1,36,3.79,2,180
9374496,2,Gramercy,40.73307,-73.98347,0,150,3,16,0.9,1,0
129270031,2,Harlem,40.82527,-73.95359,1,55,90,0,,1,365
63272360,3,Woodhaven,40.69342,-73.8684,1,55,4,0,,6,150
176763105,3,Jamaica,40.6743,-73.78471,1,70,1,41,2.76,1,67
11443640,2,Upper East Side,40.78158,-73.94808,0,110,1,3,0.06,1,0
144687507,1,Flatbush,40.64706,-73.96057,1,93,30,1,0.63,1,0
25326,1,Windsor Terrace,40.65599,-73.97519,1,60,1,19,1.37,2,85
98214533,4,Huguenot,40.53982,-74.1728,0,75,2,20,4.38,2,229
244231812,1,Bushwick,40.70084,-73.93033,1,80,1,0,,1,341
13929469,1,Crown Heights,40.66364,-73.95725,1,60,30,21,0.81,1,1
2464187,4,St. George,40.63703,-74.08423,1,50,1,12,0.42,2,0
16419280,2,East Village,40.72541,-73.97638,0,215,1,76,2.16,1,245
79912031,2,Murray Hill,40.74731,-73.98167,0,350,5,0,,1,0
1036617,1,Williamsburg,40.70397,-73.95536,0,180,14,27,0.36,1,312
6001984,2,Upper West Side,40.80253,-73.96812,0,190,4,4,0.17,1,0
18957252,1,Greenpoint,40.72361,-73.95039,1,100,1,11,0.3,1,0
266829739,2,SoHo,40.72208,-74.00389,1,70,30,0,,1,96
9709235,2,Harlem,40.81056,-73.943,0,140,2,322,4.71,1,258
3662048,1,Carroll Gardens,40.67948,-73.99531,0,147,6,14,1.84,1,14
222281153,1,Bedford-Stuyvesant,40.69651,-73.94763,1,62,2,18,2.7,3,338
217784241,1,Williamsburg,40.70999,-73.96097,1,70,1,33,6.92,4,0
8159536,0,Concourse Village,40.83288,-73.91834,1,50,1,21,0.36,3,188
18575991,1,Williamsburg,40.7178,-73.95595,0,129,4,5,0.12,1,0
5547103,0,Parkchester,40.8353,-73.85751,1,75,3,0,,1,81
54508119,3,Flushing,40.7423,-73.8047,1,38,1,16,1.42,1,362
219517861,2,Financial District,40.70624,-74.01227,0,376,2,10,2.46,327,276
25705033,1,Williamsburg,40.70604,-73.93802,0,190,2,1,0.07,1,0
6555513,1,Brooklyn Heights,40.69619,-73.99296,1,115,1,0,,2,0
38204730,2,Gramercy,40.73652,-73.98458,1,115,4,0,,3,249
65147357,2,East Harlem,40.79543,-73.93539,1,80,1,15,0.45,1,0
56066134,2,Washington Heights,40.85585,-73.93741,0,125,5,2,0.05,1,0
3458692,2,Chelsea,40.74435,-74.00038,0,124,30,4,0.07,1,42
1159268,2,Chinatown,40.71614,-73.99047,0,200,2,0,,1,0
14084903,1,Prospect Heights,40.67473,-73.96529,0,295,3,182,4.33,1,226
66993395,1,Bedford-Stuyvesant,40.6837,-73.9511,0,170,5,53,2.43,3,267
4192794,4,Tompkinsville,40.63132,-74.08799,1,47,1,20,0.26,1,323
3325418,2,Morningside Heights,40.80309,-73.96367,1,150,1,13,1.27,3,273
114502589,3,Long Island City,40.75246,-73.94003,2,38,1,0,,1,0
87370616,0,Longwood,40.81998,-73.90325,1,75,2,110,3.18,2,350
44269461,2,Upper West Side,40.79936,-73.96105,1,50,1,1,0.03,1,0
23297219,1,Williamsburg,40.71819,-73.96532,0,99,4,16,0.54,2,86
2235545,2,Upper West Side,40.77478,-73.97986,0,125,30,5,0.26,1,0
7499240,2,Washington Heights,40.8362,-73.94033,1,80,1,3,0.05,2,314
51501835,2,Hell's Kitchen,40.76469,-73.99394,0,107,30,8,0.24,31,332
11732381,2,Midtown,40.75858,-73.96342,0,200,2,0,,1,0
2026554,1,Bushwick,40.70173,-73.91504,0,89,3,14,0.39,1,0
13358864,1,Bedford-Stuyvesant,40.69453,-73.94725,1,60,3,0,,2,0
127056976,1,Williamsburg,40.71407,-73.93856,1,66,5,3,0.31,1,0
17869274,2,Little Italy,40.71878,-73.99808,0,202,1,0,,1,23
180397183,2,Hell's Kitchen,40.76806,-73.99254,0,320,1,0,,1,90
8179855,1,Flatbush,40.63863,-73.95729,0,95,7,22,0.49,1,20
177396569,2,Hell's Kitchen,40.76247,-73.99254,0,120,5,0,,3,40
9684993,3,Ridgewood,40.70928,-73.89795,0,139,5,3,0.16,1,0
19272788,2,Harlem,40.80581,-73.95374,0,105,24,2,0.04,1,60
74529394,2,Midtown,40.74832,-73.98423,1,80,5,2,0.17,1,0
45955013,1,Williamsburg,40.70894,-73.94554,0,150,2,198,4.48,1,92
345252,1,Crown Heights,40.67843,-73.96385,0,120,5,3,0.09,3,0
50282201,2,Upper West Side,40.80027,-73.96971,1,120,1,0,,1,0
27601846,2,Harlem,40.80344,-73.95513,0,183,2,3,0.13,1,37
126176275,1,East Flatbush,40.63683,-73.93123,1,44,4,24,1.07,4,87
16500110,2,Upper East Side,40.76572,-73.95541,1,140,3,118,1.91,1,316
3139829,2,Upper East Side,40.76797,-73.95369,1,50,1,2,0.05,1,0
23075166,2,West Village,40.73465,-74.00139,0,325,2,0,,1,0
219517861,2,Financial District,40.706,-74.01068,0,221,2,10,2.78,327,354
30283594,2,Hell's Kitchen,40.76666,-73.98306,0,239,30,1,0.06,121,352
71176668,2,Harlem,40.81604,-73.94017,1,110,2,20,0.58,4,5
2715121,2,Lower East Side,40.71801,-73.99078,0,180,1,5,0.09,1,0
12674973,1,Clinton Hill,40.68771,-73.96304,0,143,2,22,5.0,1,81
79680629,2,Hell's Kitchen,40.7625,-73.99778,0,350,2,3,0.18,1,0
510931,2,Financial District,40.70402,-74.01572,1,120,2,11,0.66,2,58
69702850,1,Greenpoint,40.72453,-73.95529,0,195,7,0,,1,0
30280316,1,Bedford-Stuyvesant,40.68828,-73.92056,1,40,1,0,,1,0
173685298,2,Midtown,40.75524,-73.97269,1,299,1,8,0.94,11,177
221844597,3,St. Albans,40.68739,-73.76598,0,35,1,63,8.44,1,8
2058589,2,Midtown,40.75816,-73.96457,0,275,2,16,0.24,1,167
1550578,2,Harlem,40.80637,-73.95433,1,140,2,44,0.49,1,260
10196479,1,Williamsburg,40.71285,-73.95558,1,45,3,1,0.18,1,0
20559017,2,East Harlem,40.7862,-73.94413,1,50,30,1,0.04,9,333
59156312,3,Woodhaven,40.68783,-73.86679,1,69,3,28,1.95,9,359
10910216,1,Red Hook,40.67993,-74.00688,0,450,1,5,0.1,1,207
4403262,2,Lower East Side,40.71906,-73.98433,1,79,9,5,0.09,1,0
182226,1,Williamsburg,40.70845,-73.95397,0,135,7,9,0.25,1,7
19924780,2,Chelsea,40.74968,-73.99381,0,1000,2,95,1.7,1,353
13451939,1,Bedford-Stuyvesant,40.68321,-73.93666,0,132,3,120,2.37,2,214
31889552,1,Fort Greene,40.68711,-73.9747,0,95,3,1,0.02,1,0
64576222,2,Upper East Side,40.78115,-73.9466,0,175,4,0,,1,0
16809858,2,Hell's Kitchen,40.76733,-73.98607,0,169,10,6,0.17,1,280
73632360,1,Bedford-Stuyvesant,40.68776,-73.94936,1,50,1,0,,1,0
225618164,1,Gowanus,40.6832,-73.9891,1,70,30,0,,3,365
84779589,1,Crown Heights,40.67059,-73.9337,1,60,2,147,4.1,3,0
18351258,2,East Village,40.72872,-73.98098,0,250,2,29,0.76,1,0
6631815,1,Crown Heights,40.67105,-73.95451,1,60,2,1,0.22,1,189
58762277,2,Hell's Kitchen,40.76695,-73.99103,1,69,4,0,,1,57
257683179,3,Flushing,40.76135,-73.80724,1,35,1,0,,6,7
52950465,2,Hell's Kitchen,40.76168,-73.99061,0,99,30,12,0.57,12,251
46641887,2,Upper East Side,40.76831,-73.95629,1,149,10,2,0.23,1,40
19834899,2,Chelsea,40.74022,-74.00094,0,180,2,146,4.55,1,259
32446721,3,Corona,40.74807,-73.86511,2,37,1,6,0.33,6,361
13416818,1,Bedford-Stuyvesant,40.68116,-73.95726,1,45,2,14,0.51,3,0
1862576,1,Sunset Park,40.65168,-74.00178,0,105,7,3,0.06,1,0
79105834,3,Long Island City,40.75575,-73.93236,1,54,1,73,2.89,9,279
16810685,2,Greenwich Village,40.72868,-73.99901,0,183,1,173,5.21,1,271
29525065,2,Upper West Side,40.78334,-73.97927,0,120,30,1,0.75,1,311
29700603,1,Greenpoint,40.72673,-73.94968,0,200,7,1,0.16,1,16
43091823,2,East Village,40.72362,-73.98519,0,120,5,0,,1,0
16261195,2,Upper East Side,40.77699,-73.95193,1,80,9,3,0.11,1,0
11457662,1,Bensonhurst,40.60931,-73.99847,0,45,2,28,0.43,2,0
1141935,1,Crown Heights,40.67391,-73.9472,1,99,1,74,1.34,3,290
8714863,1,Crown Heights,40.66947,-73.95593,0,90,3,20,4.96,1,2
113890236,1,Bensonhurst,40.60997,-73.98022,1,40,2,2,0.14,1,0
71276635,2,Washington Heights,40.83547,-73.94207,0,140,1,22,3.1,5,334
175730239,3,Sunnyside,40.73913,-73.92692,2,30,3,0,,12,359
30669247,2,Chelsea,40.74313,-73.99844,0,175,3,2,0.04,1,0
5986790,2,Washington Heights,40.83383,-73.94469,1,39,7,13,0.36,6,310
6004860,3,Woodside,40.74807,-73.9028,0,79,30,0,,1,333
137999892,4,Concord,40.60613,-74.08907,1,35,4,19,0.84,7,346
20811907,3,Astoria,40.76734,-73.93267,0,90,3,14,2.96,1,251
202362,1,Williamsburg,40.7191,-73.9617,0,275,5,3,0.15,1,0
165003654,0,Norwood,40.87396,-73.87785,1,26,30,24,1.39,1,303
255173566,2,Hell's Kitchen,40.76124,-74.00059,0,199,15,1,0.38,1,179
191571338,3,Flushing,40.74544,-73.82244,1,48,1,74,6.2,4,56
12243051,2,Midtown,40.75497,-73.96289,0,204,29,0,,96,243
16339935,3,Long Island City,40.75819,-73.93213,1,90,3,1,0.02,1,0
2938550,2,Midtown,40.76571,-73.98023,0,300,1,0,,1,0
146988248,3,Whitestone,40.78881,-73.82882,0,250,2,6,0.27,1,311
212729984,1,East New York,40.65905,-73.8976,0,150,1,13,7.36,1,89
20586090,2,Harlem,40.82356,-73.95457,1,53,5,8,0.23,1,0
22897581,2,Chelsea,40.74438,-73.99329,0,400,5,0,,1,0
1003394,2,East Village,40.7294,-73.98021,1,110,4,12,0.33,1,0
29111960,2,Lower East Side,40.72168,-73.99183,1,55,7,1,0.02,1,0
78078053,1,Bedford-Stuyvesant,40.6891,-73.95016,1,75,1,2,1.0,1,138
218526982,2,Lower East Side,40.72165,-73.98695,0,175,2,11,1.2,2,6
18691064,2,Upper West Side,40.80343,-73.96796,1,120,4,2,0.15,1,0
117341696,1,Williamsburg,40.71477,-73.96145,0,250,2,24,1.83,1,0
8184930,1,Prospect Heights,40.68249,-73.97139,1,40,1,73,1.1,1,65
57641560,1,Williamsburg,40.7164,-73.95437,0,146,4,58,2.5,2,17
70919459,2,Upper West Side,40.80259,-73.96446,1,60,5,0,,1,0
222581357,1,Bushwick,40.69202,-73.91487,1,46,30,29,3.6,3,246
123810965,2,Harlem,40.81089,-73.94309,1,62,1,7,2.21,2,172
77812140,3,Ridgewood,40.70475,-73.91081,0,120,2,2,0.08,1,0
22534207,2,East Harlem,40.80906,-73.93686,1,75,2,45,0.94,1,123
26502234,2,Harlem,40.82316,-73.94478,0,195,7,28,0.92,1,285
7598580,1,Bedford-Stuyvesant,40.67943,-73.94435,0,90,6,1,0.11,1,35
92190906,1,Flatlands,40.62636,-73.91824,0,110,3,6,2.28,1,339
50588693,3,Astoria,40.76125,-73.91008,1,30,1,0,,1,0
31619241,1,Fort Greene,40.68925,-73.97108,0,165,2,16,3.72,1,29
216235179,1,Bushwick,40.70114,-73.91879,1,50,30,1,0.45,17,365
7714918,1,Bushwick,40.70544,-73.92192,1,49,4,4,0.07,2,8
1571120,1,Williamsburg,40.71104,-73.96098,0,199,2,31,0.88,2,23
5042847,2,Greenwich Village,40.72851,-73.99985,0,195,3,9,0.38,1,0
50445531,2,Upper West Side,40.79827,-73.97321,1,124,1,0,,1,0
7203997,1,Park Slope,40.67034,-73.97512,0,995,2,43,0.82,2,328
37040263,1,Bushwick,40.69682,-73.91458,1,80,1,1,0.02,1,0
137734836,3,Astoria,40.7576,-73.91735,1,54,2,1,1.0,1,56
4113106,2,Harlem,40.80397,-73.95615,1,45,1,60,3.85,2,195
40317143,3,Maspeth,40.71937,-73.90442,1,40,1,2,0.13,2,169
163905917,2,Hell's Kitchen,40.75584,-73.99574,1,115,4,1,0.52,3,0
50152355,1,Bushwick,40.69715,-73.92243,0,60,14,0,,1,0
272327753,1,Bay Ridge,40.62373,-74.02676,0,200,1,2,2.0,1,356
3741154,1,Bushwick,40.68892,-73.90495,1,55,2,1,0.06,1,0
108618132,1,Bensonhurst,40.61466,-74.00504,1,70,2,24,1.22,4,315
14377035,1,Bedford-Stuyvesant,40.68529,-73.95438,1,43,4,10,1.02,1,0
8893700,3,Arverne,40.58817,-73.79513,0,275,2,0,,2,69
107434423,2,East Village,40.72256,-73.98544,0,302,30,0,,232,265
34635838,4,Bull's Head,40.60295,-74.17117,1,25,1,34,2.06,2,0
219517861,2,Murray Hill,40.74695,-73.97615,0,200,29,0,,327,339
164781,1,Williamsburg,40.71242,-73.96793,1,100,30,5,0.09,1,296
121130063,1,Bushwick,40.70428,-73.92702,1,70,2,2,2.0,3,358
30494687,2,Harlem,40.80887,-73.94889,1,90,3,3,0.09,1,0
1100494,2,Harlem,40.82347,-73.95452,1,80,5,4,0.35,3,324
102685703,2,Chelsea,40.74394,-73.99923,1,120,4,0,,1,0
105074140,3,Flushing,40.75472,-73.80417,1,38,1,66,3.5,4,0
7566397,3,Sunnyside,40.74342,-73.92635,0,100,30,2,0.06,1,250
49027658,1,Greenpoint,40.73391,-73.95679,0,143,1,0,,1,0
127345864,1,East Flatbush,40.64174,-73.93193,0,135,2,26,2.21,4,29
5179443,1,Williamsburg,40.72162,-73.96029,0,195,4,7,0.23,1,0
154709515,2,Greenwich Village,40.7345,-73.99747,0,395,2,0,,1,0
30346705,1,Bedford-Stuyvesant,40.69206,-73.95997,1,55,1,40,5.31,2,99
40139382,2,Upper East Side,40.77275,-73.94917,1,70,4,1,0.06,1,0
166884908,3,Long Island City,40.75853,-73.94304,1,50,1,0,,1,0
10476487,2,SoHo,40.72632,-74.00749,0,385,3,1,0.02,1,365
145518739,2,Gramercy,40.73496,-73.98723,1,150,2,57,2.51,3,149
109733032,1,Williamsburg,40.70436,-73.94123,1,60,2,14,0.58,1,3
6044561,2,Midtown,40.74662,-73.98965,0,295,1,0,,1,0
230375654,2,Upper West Side,40.78168,-73.98099,0,250,2,0,,1,0
16534981,1,Bedford-Stuyvesant,40.68174,-73.93444,0,68,30,14,0.41,5,334
47351539,1,East Flatbush,40.65382,-73.93903,0,165,1,216,5.49,4,194
7990635,2,Upper West Side,40.79298,-73.97249,1,92,1,0,,1,0
5480274,1,Williamsburg,40.70997,-73.94297,1,80,2,9,0.41,1,0
9718720,1,Williamsburg,40.71889,-73.95786,0,450,5,15,0.49,1,60
57786447,2,West Village,40.73764,-74.00146,0,250,2,1,0.03,1,0
3654281,2,Little Italy,40.71909,-73.99562,0,150,7,10,0.44,1,43
230062403,2,East Harlem,40.7984,-73.94014,0,450,1,12,2.67,1,325
112239929,0,Norwood,40.87315,-73.87925,1,65,1,0,,1,0
243466968,3,Jamaica,40.67355,-73.7834,1,55,2,19,4.22,1,0
124867390,0,Spuyten Duyvil,40.88071,-73.92074,1,60,3,8,1.11,1,326
20912275,2,Inwood,40.86541,-73.92106,1,75,5,0,,1,0
15793354,1,Crown Heights,40.66675,-73.92958,0,73,2,4,0.16,1,0
510931,2,Battery Park City,40.70438,-74.01657,1,71,14,0,,2,63
185396542,2,Midtown,40.7534,-73.97283,1,300,5,0,,1,6
233834659,3,Astoria,40.76976,-73.92627,1,50,2,18,5.14,1,24
49411357,3,Forest Hills,40.71425,-73.84503,0,100,14,0,,1,0
11894522,2,Theater District,40.76054,-73.98508,0,200,30,11,0.18,1,363
127080012,2,Nolita,40.72477,-73.99534,1,95,4,25,0.95,1,38
51991283,2,Harlem,40.80057,-73.95468,1,179,1,2,0.05,5,309
14276413,1,Bedford-Stuyvesant,40.69066,-73.95922,0,300,2,2,0.3,1,0
5898139,2,Upper West Side,40.79933,-73.95949,0,185,1,1,0.02,1,0
15318852,2,Lower East Side,40.71775,-73.98612,1,99,2,22,0.59,1,365
107058927,1,Williamsburg,40.71957,-73.95828,1,50,4,0,,1,0
131647128,2,Upper West Side,40.77424,-73.98827,0,260,30,7,2.73,25,274
28341776,1,Park Slope,40.68117,-73.97785,1,100,3,81,3.67,2,42
4534893,2,East Village,40.72705,-73.98787,0,275,2,70,1.84,4,307
75458625,3,Sunnyside,40.74693,-73.91896,1,72,3,9,0.49,4,365
230077977,2,Hell's Kitchen,40.76509,-73.99508,0,179,6,1,0.18,1,3
1040374,1,Williamsburg,40.71909,-73.95408,0,250,3,4,4.0,1,0
131684478,4,West Brighton,40.63291,-74.11749,1,37,2,25,1.11,3,306
20287472,2,Harlem,40.80275,-73.95117,0,125,20,0,,1,0
220297196,1,Bushwick,40.69905,-73.91874,1,35,1,5,0.57,1,1
41326856,3,Elmhurst,40.74468,-73.87911,1,50,1,21,1.39,5,71
861330,1,Williamsburg,40.70139,-73.94499,0,49,7,0,,3,0
36792245,2,Harlem,40.80272,-73.95564,1,60,2,8,0.19,1,0
229149810,3,East Elmhurst,40.77082,-73.87469,1,51,1,65,9.15,3,83
16285179,2,Two Bridges,40.71302,-73.99405,1,85,1,6,1.67,2,42
20862635,2,Hell's Kitchen,40.7685,-73.99128,0,400,4,17,2.73,1,0
72423116,2,Morningside Heights,40.80385,-73.96499,1,100,1,17,1.36,1,31
217111553,2,Chelsea,40.7467,-73.99335,0,288,3,44,4.78,1,48
169467786,1,Williamsburg,40.71001,-73.96101,0,215,1,5,2.21,1,165
163251048,2,Hell's Kitchen,40.76049,-73.99782,0,399,30,0,,8,294
12059266,1,Crown Heights,40.67935,-73.9633,0,120,30,14,0.22,1,108
77145207,1,Bushwick,40.69911,-73.92843,1,65,1,0,,1,0
1825159,3,Long Island City,40.7574,-73.93011,0,125,3,54,2.9,1,83
106977720,1,Carroll Gardens,40.67711,-73.99692,1,50,2,2,0.07,1,0
16286162,0,Allerton,40.86682,-73.85812,1,49,2,42,0.74,4,227
1919392,2,East Village,40.72998,-73.98071,0,100,1,11,2.13,1,0
226764496,2,Upper East Side,40.76499,-73.95831,1,80,1,29,4.26,4,18
107712560,1,Bedford-Stuyvesant,40.67982,-73.945,1,41,1,15,1.17,1,0
30283594,2,Midtown,40.76528,-73.98175,0,239,30,0,,121,351
28272799,2,Harlem,40.82855,-73.94033,1,29,3,27,0.59,1,0
1532337,0,Van Nest,40.84047,-73.87127,2,20,14,1,0.48,4,139
78485066,1,East New York,40.66526,-73.8937,0,124,2,34,3.59,2,273
216227,2,Harlem,40.82069,-73.95549,1,60,1,229,6.25,3,310
1426080,2,West Village,40.73555,-74.00737,1,115,1,3,0.12,2,0
3493470,1,Brooklyn Heights,40.69127,-73.99552,0,160,1,17,0.21,1,0
